/usr/lib/jvm/java-8-oracle/bin/java -cp /home/gsd/pgs/ycsb/postgrenosql-binding/conf:/home/gsd/pgs/ycsb/conf:/home/gsd/pgs/ycsb/lib/postgresql-9.4.1212.jre7.jar:/home/gsd/pgs/ycsb/lib/json-simple-1.1.1.jar:/home/gsd/pgs/ycsb/lib/postgrenosql-binding-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/HdrHistogram-2.1.11.jar:/home/gsd/pgs/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/slf4j-simple-1.7.13.jar:/home/gsd/pgs/ycsb/lib/jackson-core-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/home/gsd/pgs/ycsb/lib/slf4j-api-1.7.13.jar site.ycsb.Client -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloada -P postgrenosql.properties -t
Command line: -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloada -P postgrenosql.properties -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Maximum execution time specified as: 2400 secs
2020-04-06 21:42:36:998 0 sec: 0 operations; est completion in 0 second 
2020-04-06 21:42:46:982 10 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:42:56:981 20 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Init soe select init_soe(1, CAST( get_ftw_oid() as INTEGER), 1, CAST (get_original_index_oid() as INTEGER))
2020-04-06 21:43:06:981 30 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:43:16:981 40 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:43:26:981 50 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:43:36:981 60 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:43:46:981 70 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Loading oblivious tables.
2020-04-06 21:43:56:981 80 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:44:06:981 90 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:44:16:982 100 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:44:26:981 110 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:44:36:981 120 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:44:46:981 130 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:44:56:981 140 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:45:06:981 150 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:45:16:981 160 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:45:26:981 170 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:45:36:981 180 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:45:46:981 190 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:45:56:981 200 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:46:06:981 210 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:46:16:981 220 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:46:26:981 230 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:46:36:981 240 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:46:46:981 250 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:46:56:981 260 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:47:06:981 270 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:47:16:981 280 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:47:26:981 290 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:47:36:981 300 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:47:46:981 310 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:47:56:981 320 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:48:06:981 330 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:48:16:981 340 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:48:26:981 350 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:48:36:981 360 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:48:46:981 370 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:48:56:981 380 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Load complete
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2020-04-06 21:49:06:981 7 sec: 1176 operations; 117.6 current ops/sec; est completion in 18 hours 10 minutes [READ: Count=1176, Max=14263, Min=5808, Avg=6454.96, 90=6739, 99=7519, 99.9=10671, 99.99=14263] 
2020-04-06 22:01:56:981 777 sec: 123834 operations; 160.7 current ops/sec; est completion in 17 hours 13 minutes [READ: Count=1608, Max=14391, Min=5436, Avg=6213.96, 90=6363, 99=6735, 99.9=14383, 99.99=14391] 
2020-04-06 22:02:06:981 787 sec: 125453 operations; 161.9 current ops/sec; est completion in 17 hours 13 minutes [READ: Count=1619, Max=14207, Min=5328, Avg=6169.95, 90=6351, 99=8027, 99.9=14047, 99.99=14207] 
2020-04-06 22:02:16:981 797 sec: 127048 operations; 159.5 current ops/sec; est completion in 17 hours 13 minutes [READ: Count=1594, Max=14407, Min=5744, Avg=6264.01, 90=6387, 99=8959, 99.9=14279, 99.99=14407] 
2020-04-06 22:02:26:981 807 sec: 128634 operations; 158.6 current ops/sec; est completion in 17 hours 13 minutes [READ: Count=1586, Max=14663, Min=5752, Avg=6295.39, 90=6375, 99=9295, 99.9=14431, 99.99=14663] 
2020-04-06 22:02:36:981 817 sec: 130226 operations; 159.2 current ops/sec; est completion in 17 hours 12 minutes [READ: Count=1592, Max=14287, Min=5716, Avg=6274.4, 90=6375, 99=9095, 99.9=14247, 99.99=14287] 
2020-04-06 22:02:46:981 827 sec: 131824 operations; 159.8 current ops/sec; est completion in 17 hours 12 minutes [READ: Count=1598, Max=14135, Min=5776, Avg=6249.11, 90=6363, 99=7447, 99.9=14103, 99.99=14135] 
2020-04-06 22:02:56:981 837 sec: 133431 operations; 160.7 current ops/sec; est completion in 17 hours 12 minutes [READ: Count=1607, Max=14647, Min=5312, Avg=6217.01, 90=6363, 99=7403, 99.9=14215, 99.99=14647] 
2020-04-06 22:03:06:981 847 sec: 135038 operations; 160.7 current ops/sec; est completion in 17 hours 12 minutes [READ: Count=1607, Max=14247, Min=5468, Avg=6212.58, 90=6359, 99=7663, 99.9=14207, 99.99=14247] 
2020-04-06 22:03:16:981 857 sec: 136638 operations; 160 current ops/sec; est completion in 17 hours 11 minutes [READ: Count=1600, Max=14471, Min=5656, Avg=6243.08, 90=6371, 99=7659, 99.9=14415, 99.99=14471] 
2020-04-06 22:03:26:981 867 sec: 138235 operations; 159.7 current ops/sec; est completion in 17 hours 11 minutes [READ: Count=1597, Max=14287, Min=5632, Avg=6256.09, 90=6367, 99=8991, 99.9=14207, 99.99=14287] 
2020-04-06 22:03:36:981 877 sec: 139838 operations; 160.3 current ops/sec; est completion in 17 hours 11 minutes [READ: Count=1603, Max=14479, Min=5564, Avg=6229.81, 90=6367, 99=7679, 99.9=14287, 99.99=14479] 
2020-04-06 22:03:46:982 887 sec: 141433 operations; 159.5 current ops/sec; est completion in 17 hours 11 minutes [READ: Count=1595, Max=14295, Min=5740, Avg=6259.88, 90=6375, 99=7559, 99.9=14287, 99.99=14295] 
2020-04-06 22:03:56:981 897 sec: 143029 operations; 159.6 current ops/sec; est completion in 17 hours 11 minutes [READ: Count=1596, Max=14231, Min=5656, Avg=6258.42, 90=6367, 99=9127, 99.9=14183, 99.99=14231] 
2020-04-06 22:04:06:981 907 sec: 144636 operations; 160.7 current ops/sec; est completion in 17 hours 10 minutes [READ: Count=1607, Max=14183, Min=5424, Avg=6214.37, 90=6359, 99=7875, 99.9=14167, 99.99=14183] 
2020-04-06 22:04:16:981 917 sec: 146241 operations; 160.5 current ops/sec; est completion in 17 hours 10 minutes [READ: Count=1605, Max=14415, Min=5724, Avg=6224.28, 90=6359, 99=6643, 99.9=14391, 99.99=14415] 
2020-04-06 22:04:26:981 927 sec: 147839 operations; 159.8 current ops/sec; est completion in 17 hours 10 minutes [READ: Count=1598, Max=14167, Min=5584, Avg=6248.31, 90=6411, 99=6699, 99.9=14055, 99.99=14167] 
2020-04-06 22:04:36:981 937 sec: 149428 operations; 158.9 current ops/sec; est completion in 17 hours 10 minutes [READ: Count=1589, Max=8079, Min=5792, Avg=6287.73, 90=6507, 99=6635, 99.9=6691, 99.99=8079] 
2020-04-06 22:04:46:981 947 sec: 151015 operations; 158.7 current ops/sec; est completion in 17 hours 10 minutes [READ: Count=1588, Max=8171, Min=5852, Avg=6290.5, 90=6499, 99=6651, 99.9=8039, 99.99=8171] 
2020-04-06 22:04:56:981 957 sec: 152605 operations; 159 current ops/sec; est completion in 17 hours 9 minutes [READ: Count=1589, Max=8139, Min=5700, Avg=6284.8, 90=6499, 99=6635, 99.9=6859, 99.99=8139] 
2020-04-06 22:05:06:981 967 sec: 154198 operations; 159.3 current ops/sec; est completion in 17 hours 9 minutes [READ: Count=1593, Max=8303, Min=5708, Avg=6268.97, 90=6483, 99=6615, 99.9=8019, 99.99=8303] 
2020-04-06 22:05:16:981 977 sec: 155782 operations; 158.4 current ops/sec; est completion in 17 hours 9 minutes [READ: Count=1584, Max=8815, Min=5720, Avg=6302.69, 90=6515, 99=6663, 99.9=8159, 99.99=8815] 
2020-04-06 22:05:26:981 987 sec: 157372 operations; 159 current ops/sec; est completion in 17 hours 9 minutes [READ: Count=1590, Max=9575, Min=5812, Avg=6284.56, 90=6503, 99=6639, 99.9=8495, 99.99=9575] 
2020-04-06 22:05:36:981 997 sec: 158961 operations; 158.9 current ops/sec; est completion in 17 hours 9 minutes [READ: Count=1589, Max=8255, Min=5736, Avg=6282.53, 90=6487, 99=6627, 99.9=8135, 99.99=8255] 
2020-04-06 22:05:46:981 1007 sec: 160552 operations; 159.1 current ops/sec; est completion in 17 hours 9 minutes [READ: Count=1591, Max=8343, Min=5596, Avg=6277.72, 90=6495, 99=6647, 99.9=6843, 99.99=8343] 
2020-04-06 22:05:56:981 1017 sec: 162167 operations; 161.5 current ops/sec; est completion in 17 hours 8 minutes [READ: Count=1616, Max=14135, Min=5528, Avg=6182.71, 90=6387, 99=6675, 99.9=14039, 99.99=14135] 
2020-04-06 22:06:06:981 1027 sec: 163781 operations; 161.4 current ops/sec; est completion in 17 hours 8 minutes [READ: Count=1613, Max=14383, Min=5540, Avg=6190.73, 90=6335, 99=6519, 99.9=14287, 99.99=14383] 
2020-04-06 22:06:16:981 1037 sec: 165384 operations; 160.3 current ops/sec; est completion in 17 hours 8 minutes [READ: Count=1603, Max=14247, Min=5572, Avg=6229.74, 90=6359, 99=8999, 99.9=14239, 99.99=14247] 
2020-04-06 22:06:26:981 1047 sec: 166978 operations; 159.4 current ops/sec; est completion in 17 hours 8 minutes [READ: Count=1594, Max=14375, Min=5604, Avg=6266.51, 90=6375, 99=9151, 99.9=14359, 99.99=14375] 
2020-04-06 22:06:36:981 1057 sec: 168577 operations; 159.9 current ops/sec; est completion in 17 hours 8 minutes [READ: Count=1599, Max=14279, Min=5572, Avg=6246.17, 90=6363, 99=9055, 99.9=14151, 99.99=14279] 
2020-04-06 22:06:46:981 1067 sec: 170175 operations; 159.8 current ops/sec; est completion in 17 hours 7 minutes [READ: Count=1598, Max=14311, Min=5676, Avg=6250.58, 90=6359, 99=9119, 99.9=14303, 99.99=14311] 
2020-04-06 22:06:56:981 1077 sec: 171773 operations; 159.8 current ops/sec; est completion in 17 hours 7 minutes [READ: Count=1598, Max=14191, Min=5648, Avg=6249.02, 90=6371, 99=9055, 99.9=14135, 99.99=14191] 
2020-04-06 22:07:06:981 1087 sec: 173366 operations; 159.3 current ops/sec; est completion in 17 hours 7 minutes [READ: Count=1593, Max=14471, Min=5748, Avg=6270.97, 90=6367, 99=9175, 99.9=14335, 99.99=14471] 
2020-04-06 22:07:16:981 1097 sec: 174954 operations; 158.8 current ops/sec; est completion in 17 hours 7 minutes [READ: Count=1588, Max=13223, Min=5728, Avg=6288.67, 90=6479, 99=6707, 99.9=11511, 99.99=13223] 
2020-04-06 22:07:26:981 1107 sec: 176544 operations; 159 current ops/sec; est completion in 17 hours 7 minutes [READ: Count=1590, Max=11839, Min=5616, Avg=6278.73, 90=6483, 99=6703, 99.9=11119, 99.99=11839] 
2020-04-06 22:07:36:981 1117 sec: 178129 operations; 158.5 current ops/sec; est completion in 17 hours 7 minutes [READ: Count=1585, Max=12879, Min=5792, Avg=6303.84, 90=6507, 99=6659, 99.9=9607, 99.99=12879] 
2020-04-06 22:07:46:981 1127 sec: 179710 operations; 158.1 current ops/sec; est completion in 17 hours 7 minutes [READ: Count=1581, Max=12727, Min=5796, Avg=6315.52, 90=6511, 99=6819, 99.9=9367, 99.99=12727] 
2020-04-06 22:07:56:981 1137 sec: 181300 operations; 159 current ops/sec; est completion in 17 hours 6 minutes [READ: Count=1590, Max=23199, Min=5724, Avg=6282.27, 90=6407, 99=9111, 99.9=16399, 99.99=23199] 
2020-04-06 22:08:06:981 1147 sec: 182892 operations; 159.2 current ops/sec; est completion in 17 hours 6 minutes [READ: Count=1592, Max=14343, Min=5556, Avg=6271.56, 90=6379, 99=9055, 99.9=14303, 99.99=14343] 
2020-04-06 22:08:16:981 1157 sec: 184484 operations; 159.2 current ops/sec; est completion in 17 hours 6 minutes [READ: Count=1592, Max=14511, Min=5524, Avg=6274.74, 90=6379, 99=9287, 99.9=14311, 99.99=14511] 
2020-04-06 22:08:26:981 1167 sec: 186075 operations; 159.1 current ops/sec; est completion in 17 hours 6 minutes [READ: Count=1591, Max=14503, Min=5632, Avg=6278.42, 90=6359, 99=9191, 99.9=14487, 99.99=14503] 
2020-04-06 22:08:36:981 1177 sec: 187670 operations; 159.5 current ops/sec; est completion in 17 hours 6 minutes [READ: Count=1595, Max=14503, Min=5720, Avg=6263.03, 90=6359, 99=9039, 99.9=14367, 99.99=14503] 
2020-04-06 22:08:46:981 1187 sec: 189274 operations; 160.4 current ops/sec; est completion in 17 hours 6 minutes [READ: Count=1604, Max=14303, Min=5588, Avg=6226.41, 90=6355, 99=8415, 99.9=14151, 99.99=14303] 
2020-04-06 22:08:56:981 1197 sec: 190868 operations; 159.4 current ops/sec; est completion in 17 hours 5 minutes [READ: Count=1594, Max=14415, Min=5756, Avg=6265.6, 90=6367, 99=9103, 99.9=14103, 99.99=14415] 
2020-04-06 22:09:06:981 1207 sec: 192460 operations; 159.2 current ops/sec; est completion in 17 hours 5 minutes [READ: Count=1592, Max=14279, Min=5740, Avg=6273.52, 90=6343, 99=9359, 99.9=14263, 99.99=14279] 
2020-04-06 22:09:16:981 1217 sec: 194060 operations; 160 current ops/sec; est completion in 17 hours 5 minutes [READ: Count=1600, Max=16895, Min=5448, Avg=6239.8, 90=6375, 99=9015, 99.9=14295, 99.99=16895] 
2020-04-06 22:09:26:981 1227 sec: 195651 operations; 159.1 current ops/sec; est completion in 17 hours 5 minutes [READ: Count=1591, Max=14343, Min=5404, Avg=6277.41, 90=6359, 99=9255, 99.9=14343, 99.99=14343] 
2020-04-06 22:09:36:981 1237 sec: 197252 operations; 160.1 current ops/sec; est completion in 17 hours 5 minutes [READ: Count=1601, Max=15983, Min=5344, Avg=6241.18, 90=6359, 99=9255, 99.9=14223, 99.99=15983] 
2020-04-06 22:09:46:981 1247 sec: 198829 operations; 157.7 current ops/sec; est completion in 17 hours 5 minutes [READ: Count=1578, Max=15359, Min=5772, Avg=6329.96, 90=6375, 99=13919, 99.9=14463, 99.99=15359] 
2020-04-06 22:09:56:981 1257 sec: 200419 operations; 159 current ops/sec; est completion in 17 hours 4 minutes [READ: Count=1589, Max=14383, Min=5800, Avg=6281.95, 90=6395, 99=9039, 99.9=14343, 99.99=14383] 
2020-04-06 22:10:06:981 1267 sec: 202010 operations; 159.1 current ops/sec; est completion in 17 hours 4 minutes [READ: Count=1591, Max=14255, Min=5500, Avg=6278.36, 90=6459, 99=7379, 99.9=14127, 99.99=14255] 
2020-04-06 22:10:16:981 1277 sec: 203600 operations; 159 current ops/sec; est completion in 17 hours 4 minutes [READ: Count=1590, Max=9183, Min=5852, Avg=6282.16, 90=6495, 99=6635, 99.9=9071, 99.99=9183] 
2020-04-06 22:10:26:981 1287 sec: 205194 operations; 159.4 current ops/sec; est completion in 17 hours 4 minutes [READ: Count=1594, Max=9351, Min=5604, Avg=6264.09, 90=6455, 99=6663, 99.9=9239, 99.99=9351] 
2020-04-06 22:10:36:981 1297 sec: 206784 operations; 159 current ops/sec; est completion in 17 hours 4 minutes [READ: Count=1590, Max=9615, Min=5676, Avg=6283, 90=6483, 99=6675, 99.9=9583, 99.99=9615] 
2020-04-06 22:10:46:981 1307 sec: 208367 operations; 158.3 current ops/sec; est completion in 17 hours 4 minutes [READ: Count=1583, Max=14215, Min=5692, Avg=6309.83, 90=6463, 99=9047, 99.9=14127, 99.99=14215] 
2020-04-06 22:10:56:981 1317 sec: 209969 operations; 160.2 current ops/sec; est completion in 17 hours 3 minutes [READ: Count=1602, Max=14447, Min=5556, Avg=6234.05, 90=6359, 99=7903, 99.9=14295, 99.99=14447] 
2020-04-06 22:11:06:981 1327 sec: 211569 operations; 160 current ops/sec; est completion in 17 hours 3 minutes [READ: Count=1600, Max=14247, Min=5628, Avg=6242.85, 90=6339, 99=9039, 99.9=14223, 99.99=14247] 
2020-04-06 22:11:16:981 1337 sec: 213161 operations; 159.2 current ops/sec; est completion in 17 hours 3 minutes [READ: Count=1592, Max=14519, Min=5792, Avg=6270.9, 90=6371, 99=9127, 99.9=14415, 99.99=14519] 
2020-04-06 22:11:26:981 1347 sec: 214770 operations; 160.9 current ops/sec; est completion in 17 hours 3 minutes [READ: Count=1609, Max=14183, Min=5496, Avg=6209.35, 90=6351, 99=8983, 99.9=14055, 99.99=14183] 
2020-04-06 22:11:36:981 1357 sec: 216373 operations; 160.3 current ops/sec; est completion in 17 hours 3 minutes [READ: Count=1603, Max=14383, Min=5360, Avg=6230.31, 90=6359, 99=9047, 99.9=14383, 99.99=14383] 
2020-04-06 22:11:46:981 1367 sec: 217977 operations; 160.4 current ops/sec; est completion in 17 hours 2 minutes [READ: Count=1604, Max=14367, Min=5424, Avg=6225.26, 90=6375, 99=8935, 99.9=14271, 99.99=14367] 
2020-04-06 22:11:56:981 1377 sec: 219575 operations; 159.8 current ops/sec; est completion in 17 hours 2 minutes [READ: Count=1598, Max=14151, Min=5716, Avg=6251.59, 90=6375, 99=7635, 99.9=14087, 99.99=14151] 
2020-04-06 22:12:06:981 1387 sec: 221171 operations; 159.6 current ops/sec; est completion in 17 hours 2 minutes [READ: Count=1596, Max=14431, Min=5760, Avg=6258.31, 90=6363, 99=8951, 99.9=14215, 99.99=14431] 
2020-04-06 22:12:16:981 1397 sec: 222767 operations; 159.6 current ops/sec; est completion in 17 hours 2 minutes [READ: Count=1596, Max=14239, Min=5740, Avg=6257.58, 90=6379, 99=8631, 99.9=14231, 99.99=14239] 
2020-04-06 22:12:26:981 1407 sec: 224366 operations; 159.9 current ops/sec; est completion in 17 hours 2 minutes [READ: Count=1599, Max=14479, Min=5512, Avg=6246.39, 90=6363, 99=8187, 99.9=14287, 99.99=14479] 
2020-04-06 22:12:36:981 1417 sec: 225958 operations; 159.2 current ops/sec; est completion in 17 hours 2 minutes [READ: Count=1593, Max=14319, Min=5664, Avg=6270.35, 90=6367, 99=9263, 99.9=14311, 99.99=14319] 
2020-04-06 22:12:46:981 1427 sec: 227556 operations; 159.8 current ops/sec; est completion in 17 hours 1 minute [READ: Count=1597, Max=14535, Min=5724, Avg=6253.33, 90=6367, 99=8847, 99.9=14351, 99.99=14535] 
2020-04-06 22:12:56:981 1437 sec: 229150 operations; 159.4 current ops/sec; est completion in 17 hours 1 minute [READ: Count=1594, Max=14487, Min=5732, Avg=6266.05, 90=6371, 99=9039, 99.9=14447, 99.99=14487] 
2020-04-06 22:13:06:981 1447 sec: 230751 operations; 160.1 current ops/sec; est completion in 17 hours 1 minute [READ: Count=1601, Max=14343, Min=5696, Avg=6234.94, 90=6355, 99=7559, 99.9=14199, 99.99=14343] 
2020-04-06 22:13:16:981 1457 sec: 232345 operations; 159.4 current ops/sec; est completion in 17 hours 1 minute [READ: Count=1594, Max=14359, Min=5468, Avg=6267.29, 90=6379, 99=9159, 99.9=14295, 99.99=14359] 
2020-04-06 22:13:26:981 1467 sec: 233949 operations; 160.4 current ops/sec; est completion in 17 hours 1 minute [READ: Count=1604, Max=14511, Min=5416, Avg=6226.81, 90=6359, 99=7343, 99.9=14079, 99.99=14511] 
2020-04-06 22:13:36:981 1477 sec: 235542 operations; 159.3 current ops/sec; est completion in 17 hours [READ: Count=1593, Max=14335, Min=5644, Avg=6270.61, 90=6367, 99=9207, 99.9=14287, 99.99=14335] 
2020-04-06 22:13:46:981 1487 sec: 237140 operations; 159.8 current ops/sec; est completion in 17 hours [READ: Count=1598, Max=14231, Min=5796, Avg=6247, 90=6367, 99=6755, 99.9=14215, 99.99=14231] 
2020-04-06 22:13:56:981 1497 sec: 238743 operations; 160.3 current ops/sec; est completion in 17 hours [READ: Count=1603, Max=14455, Min=5408, Avg=6233.54, 90=6371, 99=8943, 99.9=14375, 99.99=14455] 
2020-04-06 22:14:06:981 1507 sec: 240340 operations; 159.7 current ops/sec; est completion in 17 hours [READ: Count=1597, Max=14431, Min=5728, Avg=6253.47, 90=6367, 99=8831, 99.9=14279, 99.99=14431] 
2020-04-06 22:14:16:981 1517 sec: 241938 operations; 159.8 current ops/sec; est completion in 17 hours [READ: Count=1598, Max=14407, Min=5696, Avg=6248.88, 90=6379, 99=8163, 99.9=14383, 99.99=14407] 
2020-04-06 22:14:26:981 1527 sec: 243546 operations; 160.8 current ops/sec; est completion in 17 hours [READ: Count=1608, Max=14447, Min=5564, Avg=6210.2, 90=6355, 99=8863, 99.9=14295, 99.99=14447] 
2020-04-06 22:14:36:981 1537 sec: 245157 operations; 161.1 current ops/sec; est completion in 16 hours 59 minutes [READ: Count=1612, Max=14119, Min=5612, Avg=6199.04, 90=6355, 99=6543, 99.9=14047, 99.99=14119] 
2020-04-06 22:14:46:981 1547 sec: 246756 operations; 159.9 current ops/sec; est completion in 16 hours 59 minutes [READ: Count=1598, Max=14471, Min=5564, Avg=6248.46, 90=6387, 99=8855, 99.9=14327, 99.99=14471] 
2020-04-06 22:14:56:981 1557 sec: 248363 operations; 160.7 current ops/sec; est completion in 16 hours 59 minutes [READ: Count=1607, Max=14735, Min=5488, Avg=6213.95, 90=6351, 99=7375, 99.9=14391, 99.99=14735] 
2020-04-06 22:15:06:981 1567 sec: 249965 operations; 160.2 current ops/sec; est completion in 16 hours 59 minutes [READ: Count=1602, Max=14215, Min=5424, Avg=6235.95, 90=6363, 99=8927, 99.9=14151, 99.99=14215] 
2020-04-06 22:15:16:981 1577 sec: 251605 operations; 164 current ops/sec; est completion in 16 hours 58 minutes [READ: Count=1640, Max=14343, Min=5300, Avg=6093.13, 90=6339, 99=7503, 99.9=14191, 99.99=14343] 
2020-04-06 22:15:26:981 1587 sec: 253215 operations; 161 current ops/sec; est completion in 16 hours 58 minutes [READ: Count=1610, Max=14271, Min=5404, Avg=6203.84, 90=6347, 99=7703, 99.9=14183, 99.99=14271] 
2020-04-06 22:15:36:981 1597 sec: 254824 operations; 160.9 current ops/sec; est completion in 16 hours 58 minutes [READ: Count=1609, Max=14375, Min=5504, Avg=6206.01, 90=6379, 99=6747, 99.9=14015, 99.99=14375] 
2020-04-06 22:15:46:981 1607 sec: 256411 operations; 158.7 current ops/sec; est completion in 16 hours 58 minutes [READ: Count=1587, Max=14295, Min=5772, Avg=6291.96, 90=6379, 99=9063, 99.9=14079, 99.99=14295] 
2020-04-06 22:15:56:981 1617 sec: 258001 operations; 159 current ops/sec; est completion in 16 hours 58 minutes [READ: Count=1590, Max=14399, Min=5712, Avg=6283.61, 90=6371, 99=9087, 99.9=14335, 99.99=14399] 
2020-04-06 22:16:06:981 1627 sec: 259603 operations; 160.2 current ops/sec; est completion in 16 hours 57 minutes [READ: Count=1602, Max=14351, Min=5716, Avg=6231.87, 90=6363, 99=7643, 99.9=14303, 99.99=14351] 
2020-04-06 22:16:16:981 1637 sec: 261194 operations; 159.1 current ops/sec; est completion in 16 hours 57 minutes [READ: Count=1592, Max=14343, Min=5696, Avg=6277.38, 90=6375, 99=9135, 99.9=14271, 99.99=14343] 
2020-04-06 22:16:26:981 1647 sec: 262782 operations; 158.8 current ops/sec; est completion in 16 hours 57 minutes [READ: Count=1587, Max=14319, Min=5784, Avg=6292.09, 90=6383, 99=9191, 99.9=14303, 99.99=14319] 
2020-04-06 22:16:36:981 1657 sec: 264384 operations; 160.2 current ops/sec; est completion in 16 hours 57 minutes [READ: Count=1602, Max=14191, Min=5700, Avg=6233.28, 90=6363, 99=7435, 99.9=14183, 99.99=14191] 
2020-04-06 22:16:46:981 1667 sec: 265972 operations; 158.8 current ops/sec; est completion in 16 hours 57 minutes [READ: Count=1588, Max=14351, Min=5728, Avg=6288.91, 90=6375, 99=9271, 99.9=14263, 99.99=14351] 
2020-04-06 22:16:56:981 1677 sec: 267570 operations; 159.8 current ops/sec; est completion in 16 hours 57 minutes [READ: Count=1598, Max=14455, Min=5668, Avg=6251.9, 90=6359, 99=8775, 99.9=14287, 99.99=14455] 
2020-04-06 22:17:06:981 1687 sec: 269175 operations; 160.5 current ops/sec; est completion in 16 hours 56 minutes [READ: Count=1605, Max=15167, Min=5492, Avg=6222.7, 90=6351, 99=7659, 99.9=14215, 99.99=15167] 
2020-04-06 22:17:16:981 1697 sec: 270783 operations; 160.8 current ops/sec; est completion in 16 hours 56 minutes [READ: Count=1608, Max=14335, Min=5452, Avg=6208.87, 90=6367, 99=7419, 99.9=14039, 99.99=14335] 
2020-04-06 22:17:26:981 1707 sec: 272396 operations; 161.3 current ops/sec; est completion in 16 hours 56 minutes [READ: Count=1613, Max=14367, Min=5368, Avg=6192.33, 90=6371, 99=8967, 99.9=14279, 99.99=14367] 
2020-04-06 22:17:36:981 1717 sec: 274008 operations; 161.2 current ops/sec; est completion in 16 hours 56 minutes [READ: Count=1612, Max=14303, Min=5544, Avg=6197.49, 90=6335, 99=8983, 99.9=14295, 99.99=14303] 
2020-04-06 22:17:46:981 1727 sec: 275616 operations; 160.8 current ops/sec; est completion in 16 hours 55 minutes [READ: Count=1608, Max=14199, Min=5504, Avg=6211.36, 90=6367, 99=6627, 99.9=14087, 99.99=14199] 
2020-04-06 22:17:56:981 1737 sec: 277225 operations; 160.9 current ops/sec; est completion in 16 hours 55 minutes [READ: Count=1609, Max=14407, Min=5556, Avg=6204.98, 90=6355, 99=6519, 99.9=14095, 99.99=14407] 
2020-04-06 22:18:06:981 1747 sec: 278816 operations; 159.1 current ops/sec; est completion in 16 hours 55 minutes [READ: Count=1591, Max=14391, Min=5648, Avg=6279.61, 90=6371, 99=9167, 99.9=14279, 99.99=14391] 
2020-04-06 22:18:16:981 1757 sec: 280415 operations; 159.9 current ops/sec; est completion in 16 hours 55 minutes [READ: Count=1600, Max=14455, Min=5604, Avg=6243.83, 90=6363, 99=7643, 99.9=14375, 99.99=14455] 
